-2.36e+02	 -6.96e+01	 -3.23e+01	 -2.84e-14	 1.21e+02	 -5.38e+01	 -1.06e+01	 -1.66e+01	 -1.29e+00	 -1.06e+01	 3.20e+00	 1.64e+00	 0.00e+00	 0.00e+00	 0.00e+00	 2.54e+02	 5.54e+00	 3.49e+01	 6.09e+01	 0.00e+00	 0.00e+00	 0.00e+00	 7.80e+01	 -1.28e+02
 0.00e+00	 -2.40e+02	 -3.68e+01	 -1.19e+02	 -3.52e+01	 9.70e+01	 4.09e+00	 -6.49e+00	 -1.54e+01	 2.22e+00	 -1.41e+01	 2.68e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -3.31e+00	 1.28e+02	 4.22e+01	 -1.05e+02	 0.00e+00	 0.00e+00	 0.00e+00	 2.55e+02	 4.37e+01
 0.00e+00	 0.00e+00	 -2.15e+02	 7.97e+01	 -1.03e+02	 -8.53e+00	 -1.43e+01	 3.60e+00	 -8.29e+00	 6.23e+00	 9.38e-01	 -1.30e+01	 0.00e+00	 0.00e+00	 0.00e+00	 4.18e+00	 -8.79e+01	 2.32e+02	 1.30e+01	 0.00e+00	 0.00e+00	 0.00e+00	 -2.33e+00	 1.13e+02
 0.00e+00	 0.00e+00	 0.00e+00	 1.87e+02	 1.09e+02	 1.06e+02	 -4.64e+00	 -1.64e+00	 -4.25e+00	 1.21e+01	 1.15e+01	 8.86e+00	 0.00e+00	 0.00e+00	 0.00e+00	 3.10e+00	 -2.00e+02	 5.16e+00	 -1.17e+02	 0.00e+00	 0.00e+00	 0.00e+00	 2.27e+00	 -1.18e+02
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.54e+02	 5.54e+01	 1.71e+00	 -5.27e+00	 -1.47e-01	 2.82e+00	 4.32e+00	 8.92e+00	 0.00e+00	 0.00e+00	 0.00e+00	 2.45e+00	 -1.44e+00	 -2.57e+00	 -6.20e+01	 0.00e+00	 0.00e+00	 0.00e+00	 3.83e+00	 -1.62e+02
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.47e+02	 2.61e+00	 1.49e-01	 -5.58e+00	 7.30e+00	 5.54e-01	 4.55e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -2.83e+00	 -3.59e+00	 1.70e+00	 -1.56e+02	 0.00e+00	 0.00e+00	 0.00e+00	 3.95e+00	 -2.78e-01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 6.08e+01	 1.05e+01	 6.68e+00	 8.04e-06	 -1.73e+01	 1.33e+01	 -1.80e+01	 -3.46e+00	 -2.54e+00	 -2.83e+01	 1.33e+01	 -2.60e+01	 -1.67e+01	 2.07e+00	 8.34e+00	 -3.68e+00	 2.37e-01	 6.07e-01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 6.08e+01	 7.83e+00	 1.73e+01	 3.00e+00	 -1.70e+01	 -2.36e+00	 -1.90e+01	 -2.14e+00	 -2.14e+01	 -1.95e+01	 4.26e+00	 2.67e+00	 -7.55e+00	 9.62e-01	 6.46e+00	 -2.80e+01	 1.37e+01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 5.87e+01	 -1.61e+01	 1.68e+01	 7.52e-01	 2.90e-01	 -8.99e-01	 -1.63e+01	 6.06e+00	 7.58e-01	 -2.50e+01	 1.71e+01	 4.90e+00	 -6.43e+00	 1.41e+00	 -2.29e+01	 -1.92e+01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -5.60e+01	 -1.53e+01	 -1.27e+01	 1.43e+00	 3.45e+00	 2.25e-02	 6.11e+00	 2.44e+01	 -9.59e+00	 2.41e+01	 1.58e+01	 5.90e+00	 4.35e+00	 -1.42e+00	 9.48e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -5.46e+01	 -1.14e+01	 -2.74e+00	 1.49e+00	 2.16e+00	 -1.13e+01	 1.73e+01	 3.24e+00	 4.19e+00	 2.11e+00	 1.56e+01	 3.60e+00	 7.10e+00	 2.31e+01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -5.29e+01	 1.06e+00	 -1.88e+00	 1.40e+00	 4.26e-01	 5.42e-02	 1.06e+01	 1.89e+01	 1.07e+00	 1.18e+00	 1.39e+01	 -1.16e+01	 1.78e+01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.80e+01	 4.98e+00	 2.73e+00	 -1.40e+01	 7.53e+00	 -1.21e+01	 -6.53e+00	 3.23e-06	 -8.50e+00	 4.93e+00	 4.72e-01	 2.57e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.80e+01	 2.95e+00	 -1.07e+01	 -1.05e+01	 3.26e+00	 3.83e-01	 8.48e+00	 2.35e+00	 -7.73e+00	 -1.35e+01	 7.03e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.67e+01	 3.77e+00	 -5.85e-01	 -1.03e+01	 8.35e+00	 -6.81e+00	 7.87e+00	 5.62e-01	 -1.01e+01	 -9.38e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 3.97e+00	 -1.20e+00	 -1.72e+00	 1.84e+00	 -4.79e+00	 7.13e+00	 1.07e+00	 -1.73e+00	 -4.05e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.31e+01	 -6.87e-01	 1.14e+01	 -1.32e+01	 -1.23e+01	 -9.44e+00	 7.37e-01	 1.05e+01
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 3.80e+00	 4.32e+00	 7.20e-01	 -7.26e-02	 -9.67e+00	 -3.03e+00	 4.70e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -3.79e+00	 2.03e+00	 -1.12e+00	 4.40e+00	 1.28e+00	 -1.52e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.61e+00	 -1.82e+00	 -1.89e+00	 -4.27e-02	 2.09e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.58e+00	 -4.81e-01	 -1.03e+00	 -1.10e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 1.52e+00	 7.55e-01	 -1.52e+00
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -1.37e+00	 2.20e-16
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00
 
