-2.82e-01	 -1.57e-01	 1.66e-01	 5.66e-01	 -1.31e-01	 -1.75e-01	 -5.48e-02	 1.09e-01	 -8.27e-03	 -1.23e-01	 -7.91e-02	 -2.38e-03	 -4.24e-02	 1.45e-01	 -1.05e-02	 -2.95e-02	 -1.36e-01	 1.06e-03	 -3.86e-02	 -5.00e-02	 2.45e-02	 9.22e-02	 -1.48e-02	 6.39e-01
 1.05e-01	 -3.41e-01	 -1.55e-01	 1.24e-01	 5.75e-01	 -4.04e-02	 -5.32e-07	 -5.48e-02	 1.10e-01	 -4.85e-02	 -1.18e-01	 -8.22e-02	 -1.83e-02	 -3.66e-02	 1.32e-01	 6.11e-02	 -1.14e-01	 -1.91e-02	 9.91e-02	 -2.15e-02	 7.18e-02	 -3.37e-02	 3.20e-02	 -1.85e-02
 -1.38e-01	 1.34e-01	 -2.81e-01	 2.33e-01	 1.91e-02	 5.74e-01	 1.06e-01	 -1.84e-02	 -7.37e-02	 -1.11e-01	 -3.55e-02	 -9.74e-02	 1.14e-01	 -2.02e-02	 -6.02e-02	 2.77e-02	 -1.39e-01	 -1.15e-01	 -5.99e-02	 1.19e-01	 -1.91e-01	 -1.12e-01	 -3.40e-02	 -3.34e-03
 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -1.86e-01	 -5.16e-02	 5.96e-02	 7.65e-01	 -1.47e-01	 -1.39e-01	 6.04e-02	 3.00e-02	 -7.34e-02	 1.28e-01	 -5.51e-03	 -1.06e-01	 3.85e-02	 1.01e-01	 -1.27e-01	 -2.00e-01	 8.33e-03	 1.67e-01
 -4.46e-01	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 3.64e-02	 -2.04e-01	 -4.12e-02	 3.08e-02	 7.84e-01	 -9.87e-02	 9.98e-03	 7.37e-02	 5.77e-02	 -9.21e-02	 -2.98e-02	 -3.14e-02	 2.71e-02	 3.54e-02	 -3.44e-02	 2.57e-03	 2.74e-03	 1.20e-01
 -1.28e-01	 -5.12e-01	 0.00e+00	 0.00e+00	 0.00e+00	 0.00e+00	 -4.76e-02	 4.14e-02	 -1.83e-01	 7.37e-02	 -8.24e-04	 7.92e-01	 6.89e-02	 -3.69e-02	 6.78e-02	 4.17e-02	 -8.11e-02	 1.04e-02	 -2.18e-01	 6.80e-02	 -1.60e-01	 -5.79e-03	 -6.60e-02	 -1.96e-04
 -7.71e-02	 -9.11e-02	 -4.32e-01	 -2.09e-01	 2.37e-01	 -1.38e-01	 1.46e-01	 9.53e-02	 -2.93e-02	 -2.15e-02	 6.64e-02	 -3.35e-03	 1.71e-01	 7.78e-02	 -4.41e-02	 -4.68e-02	 4.27e-02	 2.71e-02	 8.04e-02	 -2.43e-02	 7.83e-02	 8.40e-04	 2.57e-02	 3.10e-04
 -1.39e-01	 1.30e-01	 -7.04e-02	 -6.05e-01	 -1.73e-01	 2.40e-01	 -1.04e-06	 1.46e-01	 1.05e-01	 1.50e-02	 -2.49e-02	 7.02e-02	 8.39e-03	 1.63e-01	 8.84e-02	 3.60e-02	 2.71e-02	 3.27e-02	 -2.39e-02	 6.47e-02	 -5.40e-02	 -9.10e-02	 8.03e-03	 -3.21e-02
 6.60e-02	 -1.12e-01	 1.55e-01	 -3.80e-02	 -6.04e-01	 -2.49e-01	 1.16e-01	 -1.19e-02	 1.35e-01	 7.28e-02	 -1.64e-02	 -5.01e-02	 1.07e-01	 -3.08e-02	 1.42e-01	 -2.82e-02	 3.22e-02	 -6.18e-02	 -1.83e-01	 -7.32e-02	 -5.42e-02	 1.86e-01	 -5.99e-02	 4.70e-03
 1.25e-02	 -1.97e-03	 -1.49e-02	 7.40e-04	 8.30e-04	 5.84e-01	 -7.36e-01	 1.34e-01	 2.72e-02	 -1.69e-01	 2.03e-01	 -1.96e-01	 2.10e-02	 -3.13e-02	 6.03e-02	 -7.83e-02	 2.98e-02	 -1.49e-01	 -1.55e-01	 1.92e-02	 -1.82e-01	 9.98e-02	 -6.34e-02	 -9.78e-02
