6.658946399537945e+01	5.720613597783075e+01	-2.082836129994359e+01	-7.019306759898619e+01	-6.746947367640126e+01	2.928989719671230e+01	-6.659734094967520e+00	1.206513950036979e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.380510456752638e+02	-4.330940905877817e+00	2.549904467050995e+01	-1.596726672968873e+02	4.859416334173474e-01	-3.246485620886029e+01	1.777662234916093e+01	1.465581008327337e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
-2.485236314213603e+01	7.446139796492230e+01	4.244466913021434e+01	3.331389903890474e+01	-7.806500156852745e+01	-5.270800682878485e+01	0.000000000000000e+00	-6.659734094969976e+00	1.206513950037383e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.170743746208728e+01	1.430563705342317e+02	1.631829555229640e+00	-5.867324900043761e+01	-1.646779921558509e+02	-5.476828827690117e+00	0.000000000000000e+00	1.777662234916001e+01	1.465581008327004e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3.249700110686761e+01	-2.263554041458226e+01	5.981771453682191e+01	-4.226033880543812e+01	3.159707631135097e+01	-6.442131814042438e+01	1.293116490415627e+01	-1.721400799681305e-13	-7.525759498749552e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.288367669696834e+00	3.594224694437597e+01	1.332437990221053e+02	-9.999392345941743e+00	-4.204203307894188e+01	-1.548654206437282e+02	1.415581008327173e+01	9.999999999999998e-01	1.727662234916194e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.206513950037282e+01	0.000000000000000e+00	-6.659734094966299e+00	-1.133396596354093e+01	-5.093148691887741e+00	1.854380466285366e+00	5.928560558136645e+00	5.093148691887741e+00	-1.854380466285366e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.465581008327087e+01	0.000000000000000e+00	1.777662234916139e+01	-4.472332554514271e+01	3.855902104264208e-01	-2.270218461501004e+00	1.229089311271045e+01	-3.855902104264208e-01	2.270218461501004e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-6.659734094963843e+00	1.206513950037484e+01	0.000000000000000e+00	2.212643428262733e+00	-1.203481613483872e+01	-3.778913002303369e+00	-2.212643428262733e+00	6.629410729438909e+00	3.778913002303369e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.777662234916230e+01	1.465581008326920e+01	0.000000000000000e+00	-4.603591257640085e+00	-4.516895717752146e+01	-1.452842500630099e-01	4.603591257640085e+00	1.273652474508996e+01	1.452842500630099e-01	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-6.659734094968746e+00	1.206513950037079e+01	-2.893257092942847e+00	2.015276352477789e+00	-1.073106688100627e+01	2.893257092942847e+00	-2.015276352477789e+00	5.325661475597506e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.777662234916047e+01	1.465581008327254e+01	-4.708313613350564e-01	-3.199992533653423e+00	-4.429532911461013e+01	4.708313613350564e-01	3.199992533653423e+00	1.186289668217712e+01	
1.380510456752638e+02	-4.330940905877817e+00	2.549904467050996e+01	-1.596726672968836e+02	4.859416334173470e-01	-3.246485620886030e+01	1.777662234916093e+01	1.465581008327337e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-6.658946399537945e+01	-5.720613597783074e+01	2.082836129994359e+01	7.019306759897991e+01	6.746947367640125e+01	-2.928989719671230e+01	6.659734094967520e+00	-1.206513950036979e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5.170743746208728e+01	1.430563705342317e+02	1.631829555229640e+00	-5.867324900043761e+01	-1.646779921558557e+02	-5.476828827690118e+00	0.000000000000000e+00	1.777662234916001e+01	1.465581008327004e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.485236314213603e+01	-7.446139796492230e+01	-4.244466913021432e+01	-3.331389903890474e+01	7.806500156852435e+01	5.270800682878483e+01	0.000000000000000e+00	6.659734094969975e+00	-1.206513950037383e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5.288367669696834e+00	3.594224694437598e+01	1.332437990221054e+02	-9.999392345941743e+00	-4.204203307894189e+01	-1.548654206437258e+02	1.415581008327173e+01	1.000000000000000e+00	1.727662234916194e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-3.249700110686761e+01	2.263554041458226e+01	-5.981771453682190e+01	4.226033880543812e+01	-3.159707631135096e+01	6.442131814042664e+01	-1.293116490415627e+01	1.721955911193618e-13	7.525759498749551e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.465581008327087e+01	0.000000000000000e+00	1.777662234916139e+01	-4.472332554514308e+01	3.855902104264208e-01	-2.270218461501005e+00	1.229089311271045e+01	-3.855902104264208e-01	2.270218461501005e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-1.206513950037282e+01	0.000000000000000e+00	6.659734094966298e+00	1.133396596354317e+01	5.093148691887739e+00	-1.854380466285366e+00	-5.928560558136645e+00	-5.093148691887739e+00	1.854380466285366e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.777662234916230e+01	1.465581008326921e+01	0.000000000000000e+00	-4.603591257640085e+00	-4.516895717752332e+01	-1.452842500630099e-01	4.603591257640085e+00	1.273652474508996e+01	1.452842500630099e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.659734094963843e+00	-1.206513950037484e+01	0.000000000000000e+00	-2.212643428262733e+00	1.203481613484990e+01	3.778913002303369e+00	2.212643428262733e+00	-6.629410729438909e+00	-3.778913002303369e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.777662234916047e+01	1.465581008327254e+01	-4.708313613350564e-01	-3.199992533653424e+00	-4.429532911460899e+01	4.708313613350564e-01	3.199992533653424e+00	1.186289668217713e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.659734094968744e+00	-1.206513950037079e+01	2.893257092942847e+00	-2.015276352477789e+00	1.073106688099955e+01	-2.893257092942847e+00	2.015276352477789e+00	-5.325661475597505e+00	
-6.658946399537945e+01	-5.720613597783075e+01	2.082836129994359e+01	6.658946399537945e+01	5.720613597783075e+01	-2.082836129994359e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	-1.380510456752638e+02	4.330940905877817e+00	-2.549904467050995e+01	1.380510456752638e+02	-4.330940905877817e+00	2.549904467050995e+01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
